Exploration_task0 Actions Max,Epoch Time (s),_task0 Returns Min,Policy log std Mean,VF Loss,Policy mu Std,V Predictions Max,R Predictions Min,R Predictions Max,(Previous) Eval Time (s),AverageReturn__task0,R Predictions Std,_task0 Rewards Mean,Policy Loss,_task0 Actions Max,KL Loss,Number of rollouts total,Exploration_task0 Actions Std,_task0 Rewards Max,Q Predictions Min,Policy log std Min,Z variance train,Log Pis Max,Num Paths,_task0 Rewards Min,_task0 Actions Std,Number of env steps total,Total Train Time (s),Z mean train,Q Predictions Mean,QF Loss,Policy mu Mean,_task0 Actions Min,V Predictions Mean,Log Pis Mean,Log Pis Min,Exploration_task0 Returns Max,AverageReturn_all_train_tasks,Exploration_task0 Returns Std,R Predictions Mean,Number of train steps total,Exploration_task0 Returns Mean,Log Pis Std,Exploration_task0 Rewards Max,Q Predictions Std,Policy log std Std,_task0 Rewards Std,Epoch,Policy mu Max,V Predictions Min,Q Predictions Max,_task0 Actions Mean,Policy log std Max,Train Time (s),Sample Time (s),Exploration_task0 Actions Min,RF Loss,_task0 Returns Max,Exploration_task0 Rewards Mean,Exploration_task0 Rewards Min,Exploration_task0 Returns Min,_task0 Returns Mean,Exploration_task0 Rewards Std,V Predictions Std,Exploration_task0 Actions Mean,_task0 Returns Std,KL Divergence,AverageReturn_all_test_tasks,Policy mu Min
1.0,230.07906370699493,-101.805248552,-0.770579,1.0113e+07,12.0034,690105.0,-220.33,15955.8,25.774081421994197,2949.45884942,2538.36,19.6630589961,-209869.0,1.0,4.152604560658801e-06,68613,0.864435,435.013586146,838.521,-7.59613,0.999998,52.4492,363,-0.886341809076,0.830738,9451000,43886.81595349588,0.000615994,207701.0,1.20157e+09,-0.226241,-1.0,208120.0,24.1765,-1.82116,2116428.35069,11273.057664,403561.890715,928.057,189000,194280.954569,10.4651,21620.2167882,271386.0,1.24492,53.0412242496,188,99.7822,644.659,695328.0,-0.0946959,2.0,98.55032188699988,105.75466039800085,-1.0,84475.6,26962.9385013,1282.25430015,-9.40075037629,-1171.55825686,2949.45884942,2865.76281393,271732.0,-0.0737281,7397.16947668,4.152604378759861e-05,2949.45884942,-201.538
1.0,231.15683147999516,-108.984857773,-0.73547,2.63809e+07,14.1979,693604.0,-210.4,19889.5,25.368369524003356,9714.95095233,3254.1,64.7663396822,-197871.0,1.0,2.2097108285379363e-06,68976,0.843693,1175.373744,210.986,-6.70104,1.00034,53.8376,363,-0.846915845121,0.849797,9501000,44118.11001131787,0.000507975,195374.0,1.52635e+09,-0.853847,-1.0,194704.0,23.1856,-0.885196,2705160.31091,24557.5690054,600197.281879,1189.43,190000,304945.417185,10.2372,23166.4410016,266838.0,1.19862,147.153894848,189,100.168,162.475,701513.0,-0.0861283,2.0,99.87265293300152,105.91580902299029,-1.0,141084.0,61454.51255,2012.63975342,-9.64963153446,-1423.32293101,9714.95095233,4251.19355791,266191.0,-0.0706699,19255.4229497,2.2097108740126714e-05,9714.95095233,-212.791
1.0,232.88279041698115,-103.871400835,-0.698474,2.62945e+06,14.1781,702644.0,-209.382,22782.5,25.506916653997905,30763.8965993,4403.93,205.092643996,-202945.0,1.0,1.0127900168299675e-05,69339,0.856677,1748.21465428,739.741,-5.54695,1.00028,52.3666,363,-0.873309416661,0.812412,9551000,44350.82185047885,0.000909535,201102.0,2.87818e+09,-0.606894,-1.0,203551.0,23.3379,-1.27144,2649239.3641,29536.6849344,656617.550559,1768.41,191000,352399.105629,10.5305,22856.2973991,270339.0,1.18684,365.724807619,190,114.593,-456.426,702669.0,-0.0332048,2.0,100.20156287900318,107.17431088398007,-1.0,342017.0,193914.327557,2325.83409715,-9.8628355568,-1185.49666573,30763.8965993,4668.72183869,273414.0,-0.0720573,52194.2983899,0.00010127900168299675,30763.8965993,-219.809
1.0,231.59450524900603,-109.893261492,-0.77498,1.02973e+07,12.5114,702051.0,-76.7608,18249.3,25.337412562999816,12583.1791914,2877.63,83.8878612761,-204305.0,1.0,4.194574557914166e-06,69702,0.837896,1254.4965509,694.701,-5.19032,0.999185,52.8296,363,-0.845425455189,0.83605,9601000,44582.84297142386,0.000602932,201756.0,1.54037e+09,-0.436514,-1.0,202527.0,23.5458,-7.20596,2521880.33827,28672.7285368,408673.852067,1101.61,192000,192019.437081,10.5754,22513.2184434,272339.0,1.2021,230.370825169,191,92.038,964.394,710917.0,-0.101302,2.0,99.80330140800652,106.4537912779997,-1.0,137526.0,138055.455946,1267.32828474,-9.50751053374,-1258.13617194,12583.1791914,2886.42613606,273191.0,-0.0313084,32858.0264124,4.194574285065755e-05,12583.1791914,-214.13
1.0,232.76639745302964,-107.595147937,-0.778046,1.93747e+07,12.7979,701546.0,-116.308,19079.1,25.765735553999548,35309.9592315,3528.66,235.39972821,-196763.0,1.0,5.092085757496534e-06,70065,0.884612,2302.65967661,32.6298,-6.10323,1.0001,53.8876,363,-0.86946100616,0.832748,9651000,44815.09879644988,0.00075254,194729.0,1.15481e+09,-0.237194,-1.0,194092.0,23.1754,-2.20941,1865661.86641,43680.3838636,473655.380154,1266.82,193000,204810.539023,10.7047,21689.1584146,268400.0,1.12653,552.4672235,192,112.911,-65.942,707059.0,-0.131682,2.0,100.09706429899961,106.90359760003048,-1.0,136795.0,272513.999098,1351.74955755,-9.0840530989,-1531.42384103,35309.9592315,3351.26269406,267676.0,-0.0581295,78295.8247273,5.0920854846481234e-05,35309.9592315,-199.217
1.0,230.87272983299044,-112.181512625,-0.788244,1.28901e+07,12.5332,713011.0,-81.8592,15251.3,25.256646180001553,29028.7186191,2579.06,193.524790794,-190327.0,1.0,1.2460137440939434e-05,70428,0.854719,2037.64349723,-310.728,-5.4681,1.00057,53.2387,363,-0.874977787432,0.823566,9701000,45046.297539014864,0.000925319,188053.0,1.48847e+09,-0.462749,-1.0,192433.0,22.7374,-1.7342,2283997.60756,13930.7530279,451035.567267,1041.17,194000,197736.903597,10.9872,21751.9165626,264746.0,1.08578,447.398838531,193,91.1381,-679.498,707854.0,-0.115162,2.0,99.66331034799805,105.95277330499084,-1.0,75954.5,214471.620536,1305.06356374,-8.91804992334,-1254.28655478,29028.7186191,3175.05153333,270124.0,-0.0767723,63486.3168759,0.00012460137077141553,29028.7186191,-216.548
1.0,232.337486771954,-109.475614818,-0.734117,5.24e+06,14.9483,716002.0,-103.971,19734.8,25.584977972997876,20382.1957776,3220.04,135.881305184,-191282.0,1.0,4.829237241210649e-06,70791,0.868503,1798.11876084,691.568,-5.9769,1.00077,53.6546,363,-0.857332085427,0.794898,9751000,45278.53823756281,0.000632058,189367.0,1.22129e+09,-0.599484,-1.0,192387.0,22.77,-2.00898,2787260.27108,24527.1270508,501381.331042,1310.83,195000,207530.429252,10.4623,23081.6446968,266314.0,1.10019,312.96067586,194,110.086,692.587,715933.0,-0.0806776,2.0,99.86429754200071,106.8882112569554,-1.0,267485.0,170548.2185,1369.70083306,-9.31779708037,-1511.15499493,20382.1957776,3550.541985,270232.0,-0.0291962,44863.9684253,4.8292371502611786e-05,20382.1957776,-231.286
1.0,232.72623787796329,-95.171188149,-0.802298,2.11712e+07,15.3741,704269.0,-89.4802,23089.9,25.489429462999396,25525.328431,3665.45,170.168856207,-202878.0,1.0,1.2983774468011688e-05,71154,0.875152,2026.13920039,-588.276,-6.28841,1.00064,54.4611,363,-0.762843175968,0.824797,9801000,45511.1110781468,0.0010897,200380.0,1.00163e+09,-0.0471013,-1.0,200205.0,23.3104,-4.30654,2549516.22914,59907.7612104,357566.049667,1460.06,196000,138674.319445,11.0477,22738.6113576,271392.0,1.11546,387.739785887,195,110.622,398.148,713191.0,-0.0179555,2.0,100.41586131299846,106.82094710196543,-1.0,174552.0,200518.314423,915.250508337,-10.2840978357,-1114.63605215,25525.328431,2538.14105563,270946.0,-0.0382705,55571.5708255,0.0001298377464991063,25525.328431,-249.156
1.0,231.25018624798395,-118.747597061,-0.828659,4.14811e+06,14.2539,718968.0,-220.397,21529.8,25.337713175002136,7991.66571496,3607.59,53.2777714331,-195060.0,1.0,1.0061995453725103e-05,71517,0.882048,928.685964392,-72.5715,-6.34045,1.00036,55.2645,363,-1.03745933156,0.879853,9851000,45742.42089026277,0.000950934,192942.0,5.58942e+08,-0.800815,-1.0,195705.0,22.6402,-2.63167,2528606.60124,8774.21713924,534083.994313,1134.37,197000,205295.999315,11.1908,23068.0126196,269305.0,1.09435,131.515769772,196,82.468,67.7515,715948.0,-0.00884396,2.0,99.43543501100066,106.47703806198115,-1.0,191489.0,69536.0262338,1354.95359548,-10.0639913195,-1401.48617307,7991.66571496,3831.13391867,272435.0,-0.0727895,18736.0217317,0.00010061995271826163,7991.66571496,-224.356
1.0,233.67418667296442,-93.2238096499,-0.806254,6.9107e+06,16.3164,713802.0,-55.1005,20172.1,25.39881216699723,7081.69045948,4268.94,47.2112697299,-206055.0,1.0,7.86811415309785e-06,71880,0.872963,669.514279817,-342.385,-5.23913,1.00032,54.1566,363,-0.747008004639,0.814496,9901000,45976.296930808734,0.000869199,204076.0,1.27601e+09,-0.902393,-1.0,204706.0,23.6151,-4.06333,2539617.96674,9642.79587673,513647.006629,1776.39,198000,204850.544454,11.4611,22767.3960833,273634.0,1.14598,92.8458699077,197,86.2913,-1919.92,718130.0,0.034636,2.0,101.22590587900049,107.0494686269667,-1.0,134400.0,32848.1782212,1352.0135934,-11.2631232243,-1539.76591509,7081.69045948,3591.02280783,274231.0,-0.0635893,11989.0746712,7.868113607401028e-05,7081.69045948,-240.859
1.0,232.75380046098144,-100.994207345,-0.792748,2.84691e+06,15.2294,722879.0,-53.5945,22132.4,25.602267631998984,21132.1055825,3000.95,140.880703883,-197485.0,1.0,7.555745924037183e-06,72243,0.887095,1099.04929492,-485.241,-5.65258,1.00036,54.1545,363,-0.8749995199,0.836164,9951000,46208.845337319726,0.000922779,195095.0,1.08374e+09,-0.972987,-1.0,196722.0,23.4539,-2.91864,2785397.87912,6509.1359974,366140.514136,831.27,199000,134448.530885,11.8699,23121.4781134,270791.0,1.17985,251.158860672,198,89.8206,-1110.15,722361.0,-0.0470627,2.0,100.33304972399492,106.81848310498754,-1.0,162263.0,126376.790409,887.36030384,-10.2245363704,-1331.02050817,21132.1055825,2602.80870005,272966.0,-0.0854337,36279.3015893,7.555745833087713e-05,21132.1055825,-237.573
1.0,231.63183677197958,-110.900340739,-0.809843,5.09945e+06,12.9056,720336.0,-101.803,21284.2,25.39903974099434,5038.23803043,3697.24,33.5882535362,-196715.0,1.0,3.8480475268443115e-06,72606,0.906782,506.095769448,-255.449,-6.87241,0.999435,55.4027,363,-0.841737885742,0.90332,10001000,46440.42416828872,0.000481299,194634.0,1.32121e+09,-0.476975,-1.0,197823.0,23.2389,-4.8969,2525180.52116,12008.3620486,342833.488642,1316.21,200000,119595.878648,11.3695,23086.8503808,269550.0,1.15882,79.5342649808,199,87.0862,-65.4276,722075.0,0.0160404,2.0,99.74054350700317,106.49225352398207,-1.0,164101.0,38589.8223048,789.332799079,-10.3758929698,-1289.10965815,5038.23803043,2510.28798369,273489.0,0.0174853,11108.7970245,3.848047344945371e-05,5038.23803043,-218.494
1.0,231.0500614610064,-115.291733563,-0.78723,2.59119e+06,13.0961,720620.0,-17.3278,15796.9,25.34680800600472,18725.0279286,3121.29,124.833519524,-189999.0,1.0,7.094419743225444e-06,72969,0.858901,2312.22295765,-581.495,-6.94699,0.999862,57.1813,363,-0.906440936878,0.870881,10051000,46671.72302176572,0.00086923,188181.0,1.64285e+09,-0.288384,-1.0,189953.0,22.9494,-2.24531,2793727.01439,248.854471438,587145.093061,1548.65,201000,276736.157291,10.9007,23036.4564736,266160.0,1.11514,428.721218162,200,85.4942,-582.597,721470.0,0.0292815,2.0,99.47296226800245,106.23029118699924,-1.0,172576.0,261939.863463,1826.45863812,-9.6386097217,-1233.31188101,18725.0279286,4135.48417083,268608.0,0.0012184,60679.3600977,7.094419561326504e-05,18725.0279286,-214.048
1.0,231.5341721539953,-108.128684066,-0.808158,1.31195e+07,15.3376,732268.0,-76.2248,17811.1,25.597300790999725,5971.40896789,2543.48,39.8093931193,-196193.0,1.0,1.6189231246244162e-05,73332,0.883935,672.630094691,-451.575,-6.69756,0.999518,56.6872,363,-0.935021092685,0.873154,10101000,46903.381992832714,0.000992314,194935.0,1.39178e+09,-1.13524,-1.0,198206.0,22.6392,-2.22899,2346225.25653,54907.1812243,332211.029985,1091.91,202000,133756.042857,11.6392,22275.6654067,271636.0,1.20689,117.520796764,201,110.208,-76.9091,731053.0,0.000890015,2.0,99.26126097900124,106.67561038399435,-1.0,49384.5,72030.3096862,882.789882854,-9.47597650097,-1129.39183712,5971.40896789,2367.25957008,275637.0,-0.0140469,17146.766389,0.00016189231246244162,5971.40896789,-230.777
1.0,233.60944044400821,-110.460879952,-0.748659,2.64528e+06,15.9048,728574.0,-95.9861,20690.8,25.724073477002094,26794.1955511,4737.43,178.627970341,-196044.0,1.0,2.6258162506564986e-06,73695,0.856078,2212.89962548,-559.001,-7.16149,1.00003,56.1884,363,-0.892090935545,0.83132,10151000,47137.018306884725,0.000413447,193865.0,8.01041e+08,-0.943781,-1.0,195647.0,22.3173,-2.6732,3903547.16428,56536.3114586,664668.184289,2182.46,203000,325652.007448,11.943,23121.3803931,270488.0,1.1239,400.569977141,202,101.984,-996.135,733156.0,-0.0239973,2.0,101.01310954099608,106.87225742601004,-1.0,816560.0,218206.421638,2149.30324916,-10.0207365397,-1337.25478326,26794.1955511,4628.2250131,272404.0,-0.000306993,55848.6779971,2.6258161597070284e-05,26794.1955511,-211.114
1.0,232.9587949020206,-115.431685221,-0.844082,4.4883e+06,14.0633,729605.0,-111.121,21104.1,25.75230355500389,16412.2293139,3375.81,109.414862093,-199246.0,1.0,1.893262378871441e-05,74058,0.831971,1091.62573793,-140.819,-6.19292,0.999679,56.4024,363,-0.892009853166,0.861509,10201000,47369.95039291975,0.00135094,196820.0,4.80519e+08,-1.08677,-1.0,198633.0,22.0919,-4.7449,2537204.05936,5071.81908455,540448.479143,1276.36,204000,285690.902304,11.3919,22785.0457047,272497.0,1.15211,273.88634028,203,89.0683,-29.2002,732872.0,0.0443731,2.0,100.26012263099983,106.94636871601688,-1.0,163519.0,126296.332872,1885.55995521,-11.2544879813,-1377.21384379,16412.2293139,3870.43566116,274737.0,-0.0475007,39385.7877125,0.0001893262378871441,16412.2293139,-200.774
1.0,233.90770204598812,-119.790819585,-0.8254,7.53913e+06,14.379,737847.0,-41.8044,19026.2,25.72829828200338,5837.4644155,3959.0,38.9164294366,-196201.0,1.0,1.696197796263732e-05,74421,0.868014,845.36691628,-1115.55,-6.87095,0.99989,55.0716,363,-1.03750910379,0.822657,10251000,47603.898515493755,0.0010355,195022.0,1.568e+09,-1.22582,-1.0,197463.0,22.0415,-0.717775,3026759.97492,4627.81013647,687505.978289,1796.92,205000,320516.611435,11.5707,23114.5548993,270741.0,1.13875,106.805419377,204,119.375,-984.903,735604.0,-0.0645204,2.0,100.91165122199891,107.26775254198583,-1.0,212557.0,45830.6162813,2115.40963547,-11.428669238,-1289.43697649,5837.4644155,4878.67226965,273697.0,-0.0254885,13561.1946674,0.0001696197723504156,5837.4644155,-227.632
1.0,232.71381225599907,-112.589227043,-0.815804,4.63758e+06,14.4345,742380.0,-64.894,14404.2,25.770216603996232,19257.7682448,2122.61,128.385121632,-194832.0,1.0,3.191756832165993e-06,74784,0.869707,1013.38099976,-1301.92,-5.42612,0.999981,54.9513,363,-1.01102442089,0.821369,10301000,47836.751781645755,0.000508542,192880.0,1.07588e+09,-0.928041,-1.0,195633.0,22.3515,-3.94417,2225265.93413,12763.2005878,494355.577782,717.664,206000,254811.510374,11.8621,22401.0153011,273110.0,1.09564,198.0506553,205,95.2878,-1412.27,744055.0,-0.0534218,2.0,100.03350812799908,106.91008752400376,-1.0,42125.8,72711.7682417,1681.75596847,-11.081600926,-1392.26257466,19257.7682448,3455.68755839,276545.0,-0.0146414,27953.9645909,3.1917566957417876e-05,19257.7682448,-184.973
1.0,232.19470322999405,-111.364748075,-0.810235,5.63329e+06,13.0009,741406.0,-83.1676,19735.1,25.911473809996096,36984.4911575,3688.39,246.563274383,-197735.0,1.0,3.446175924182171e-06,75147,0.875083,2119.62322007,-1983.99,-5.65421,1.00015,54.86,363,-0.900243275627,0.856989,10351000,48068.732215148746,0.000576557,195816.0,1.56623e+09,-0.688574,-1.0,197047.0,22.2231,-2.79166,2700978.85563,25359.871411,707089.61022,1370.65,207000,300228.8694,11.5238,23074.8646223,273166.0,1.11615,540.965571829,206,141.269,-1553.54,740112.0,-0.109113,2.0,100.12487516100373,106.15835425899422,-1.0,403687.0,227225.170312,1981.51053804,-11.687466127,-1311.98718995,36984.4911575,5015.11451129,274652.0,-0.0638821,76719.0427692,3.446175833232701e-05,36984.4911575,-255.745
1.0,232.18183155097358,-100.16244756,-0.792378,8.73191e+06,16.6329,742302.0,-128.964,22293.5,25.698792556002445,17680.1907347,4142.49,117.867938232,-201589.0,1.0,2.3100883481674828e-05,75510,0.891896,1485.59590953,-1130.2,-6.40283,1.00007,57.3424,363,-0.888893859623,0.8491,10401000,48300.75235466771,0.00148505,199697.0,1.10043e+09,-1.26531,-1.0,200226.0,22.6913,-2.71851,2782725.96513,45567.0308378,482199.659195,1551.16,208000,182004.483412,11.6966,23042.6983534,273526.0,1.16582,276.365029839,207,150.754,-1198.63,746770.0,-0.0287199,2.0,99.86407948099804,106.6189595139731,-1.0,363712.0,152396.002896,1201.22959052,-10.3158735809,-1253.01424479,17680.1907347,3436.43219075,274064.0,-0.114033,39524.5875209,0.00023100883117876947,17680.1907347,-280.82
1.0,233.12414653598535,-102.809690562,-0.816474,1.98486e+07,14.4949,749993.0,-103.267,22799.0,25.538280764994852,31145.6401667,5310.52,207.637601111,-192348.0,1.0,1.3155360647942871e-05,75873,0.866612,1699.99589821,-1036.84,-5.71875,1.00009,58.6061,363,-0.882946625182,0.815868,10451000,48533.99550802368,0.000977816,191205.0,2.0167e+09,-1.1275,-1.0,194650.0,22.3693,-2.02415,2503960.01428,6187.68172701,580532.198028,2366.93,209000,257912.037894,11.6559,22421.3369531,271474.0,1.11749,380.229642518,208,100.8,-1152.02,745590.0,-0.045247,2.0,100.80599306499789,106.7798727059926,-1.0,411129.0,175715.948691,1702.2194501,-10.8673297776,-1282.05634464,31145.6401667,4103.89996804,275990.0,-0.127677,54054.9095208,0.0001315536064794287,31145.6401667,-189.41
1.0,232.66325591501663,-91.685876688,-0.788771,6.18694e+06,14.5255,749656.0,-52.9743,20180.6,25.65944116499304,55643.8447467,3930.35,370.958964978,-195847.0,1.0,1.430315819561656e-06,76236,0.857071,2282.8729584,-1027.34,-6.22204,0.999956,55.7707,363,-0.747935743432,0.852023,10501000,48766.67192308672,0.000355015,193778.0,1.30956e+09,-1.49289,-1.0,195679.0,21.9568,-6.18885,2568588.02237,39386.7604207,511170.61464,1734.02,210000,251497.007414,11.5256,22502.0986535,272804.0,1.13001,738.934605058,209,94.7051,-1407.6,750430.0,-0.0641192,2.0,100.81171503500082,106.19209971502278,-1.0,387972.0,278260.04802,1659.88024893,-11.0547523674,-1246.78959886,55643.8447467,3639.69811848,274917.0,-0.0248003,104583.7968,1.4303158422990236e-05,55643.8447467,-190.886
1.0,232.3509736440028,-110.832407213,-0.882386,5.30669e+06,14.4836,751166.0,-88.0205,20398.8,25.674451129998488,15140.0970349,3375.57,100.933980233,-199853.0,1.0,5.831726866745157e-06,76599,0.877445,1256.25161993,205.112,-5.59089,0.998671,56.2996,363,-0.868703368576,0.813296,10551000,48999.056726686715,0.000588327,197497.0,1.73757e+09,-1.64707,-1.0,199070.0,22.2876,-3.31198,2578093.54071,7692.76584035,619857.273463,1330.28,211000,281419.469126,11.7699,22806.7929203,275296.0,1.123,229.515166602,210,100.856,236.718,753021.0,-0.0846955,2.0,99.5218545280004,107.15466798600391,-1.0,198720.0,111181.601807,1857.36849623,-11.2133177276,-1472.52238589,15140.0970349,4357.59362433,276690.0,-0.0800562,32159.7111756,5.8317269576946273e-05,15140.0970349,-209.154
1.0,234.06017329599126,-117.240075644,-0.827912,4.93097e+06,15.1697,757591.0,-68.3031,19586.2,25.71007548799389,52835.0306435,3931.52,352.233537623,-208222.0,1.0,1.0723000514190062e-06,76962,0.857788,2154.77718539,-1466.5,-6.7359,0.999925,55.2905,363,-1.03737622702,0.805722,10601000,49233.175250395696,0.000365074,206613.0,1.72979e+09,-1.33879,-1.0,208935.0,22.8239,-1.31014,2570742.64384,42124.5715914,415563.048529,1685.79,212000,214562.237948,12.1304,22717.2482526,279181.0,1.21078,585.279215683,211,116.268,-1203.79,756441.0,-0.138754,2.0,101.22812672399596,107.12197108400142,-1.0,236454.0,215816.582996,1416.11077046,-10.7403680993,-1317.99387669,52835.0306435,2987.53849827,281812.0,-0.0458027,82909.9282749,1.0722999832069036e-05,52835.0306435,-227.334
1.0,233.45796257698385,-114.737172139,-0.816381,3.63344e+06,15.9496,755111.0,-108.989,19006.7,25.77009146600176,22729.0318964,4112.43,151.526879309,-197878.0,1.0,5.991083071421599e-06,77325,0.899768,1554.0171678,-888.979,-5.99294,1.0004,54.5473,363,-0.883958305265,0.839613,10651000,49466.56565764466,0.000566545,195931.0,2.29961e+09,-1.6493,-1.0,197803.0,22.301,-3.05266,2569114.04844,2650.63424681,618980.024793,1864.47,213000,281764.424707,11.9634,23130.5840416,277845.0,1.16354,297.818357422,212,122.755,-878.558,757786.0,-0.116424,2.0,100.29222284800198,107.3956482629801,-1.0,356673.0,119664.380099,1859.64520307,-10.3558804929,-1406.26100615,22729.0318964,4375.73664745,279945.0,-0.0717181,42734.9373629,5.991083162371069e-05,22729.0318964,-242.38
1.0,233.56597820598836,-115.076006708,-0.792403,2.00452e+07,19.2341,769747.0,-167.268,18294.5,25.704147412994644,7153.17796218,3445.9,47.6878530812,-202022.0,1.0,1.323631022387417e-05,77688,0.866706,616.978470662,-1448.63,-6.93322,0.999378,55.8639,363,-0.888085542805,0.899648,10701000,49700.04561651267,0.000981874,200167.0,2.02663e+09,-2.01601,-1.0,204610.0,22.9446,-3.37352,2534577.23014,11025.6328544,385882.374712,1592.62,214000,175164.928254,12.3939,22877.1999277,278422.0,1.19997,129.281938583,213,123.139,-1567.71,763413.0,0.072751,2.0,100.59008114400058,107.27174964899314,-1.0,160153.0,67679.287296,1156.08852648,-11.1071357235,-1258.67348975,7153.17796218,2813.15256727,283782.0,-0.0119242,18848.0867068,0.0001323631004197523,7153.17796218,-253.949
1.0,233.10723832300573,-114.734080695,-0.779274,4.19589e+06,17.6476,774313.0,-88.453,13465.4,25.61986807500216,44533.3198794,2530.13,296.888799196,-203593.0,1.0,4.539391284197336e-06,78051,0.850922,2312.05934098,-1271.85,-8.32989,0.999904,59.2601,363,-0.883958305092,0.875688,10751000,49933.11940943467,0.000592421,201965.0,2.38613e+09,-1.53396,-1.0,204312.0,22.7056,-4.06204,2463475.03939,6591.90872923,567818.394073,1018.39,215000,285789.368309,12.4641,22591.5400715,280824.0,1.21738,596.408927334,214,131.152,-1210.12,774838.0,-0.00963337,2.0,100.504793746004,106.98257650199957,-1.0,77373.5,282052.779729,1886.20983084,-10.893857227,-1306.37981629,44533.3198794,4013.38290992,283273.0,-0.0552495,84999.241626,4.539391375146806e-05,44533.3198794,-236.328
1.0,233.5091841930116,-114.537968398,-0.787776,2.15441e+07,17.5948,766866.0,-76.7327,17277.1,25.587648527005513,29108.5498702,3191.27,194.056999135,-208977.0,1.0,1.7004887922666967e-05,78414,0.868868,2017.98540325,-1521.36,-8.91954,0.999992,58.7174,363,-0.88395830759,0.848231,10801000,50166.65470128869,0.00119329,206460.0,1.53554e+09,-1.43439,-1.0,206289.0,23.5214,-5.05683,2576379.27082,10817.6675764,464449.411892,1351.05,216000,231896.973518,12.395,23003.943339,283178.0,1.23838,425.976413989,215,103.045,-1873.11,774344.0,-0.19407,2.0,100.45766284700221,107.46387281900388,-1.0,264130.0,218158.24367,1530.52002522,-11.2467539823,-1237.76679689,29108.5498702,3289.37698963,282957.0,-0.0709008,60814.4533648,0.00017004887922666967,29108.5498702,-186.87
